mile,mile_raw,lat,lon,elevation_ft,elevation_smooth_ft,grade_smooth_percent,segment_miles
3.7502991874482823,3.758903232819825,46.965090092271566,-91.76148335449398,642.5853224,643.7091709254902,0.7887697891786195,0.003664434450075138
3.7552588947381067,3.7638743188142323,46.965022115036845,-91.76151788793504,642.9462148,643.9973702039216,0.7971204012839718,0.004959707289824422
3.7602144382080875,3.7688412314360393,46.964954221621156,-91.76155250519514,643.2742988,644.2932891058824,0.8045086639203133,0.004955543469980839
3.7651686878557555,3.773806847267209,46.964886328205466,-91.76158703863621,643.6023828,644.5956410274509,0.8108564930319294,0.0049542496476679965
3.770124232684066,3.778773761250462,46.96481843478978,-91.7616216558963,643.9632752,644.9037826666666,0.8160991068035883,0.004955544828310288
3.7750784836840428,3.7837393784370428,46.96475054137409,-91.76165618933737,644.3241675999999,645.2164274196078,0.8203022038522798,0.004954250999976928
3.7800394874388132,3.7887117638707837,46.964682564139366,-91.76169080659747,644.68506,645.5329319843138,0.8234079359296818,0.004961003754770488
3.7849937397917373,3.793677382413416,46.96461467072368,-91.76172534003854,645.013144,645.8526530588235,0.8254234313602363,0.004954252352924016
3.7899492873381364,3.7986442991209937,46.96454677730799,-91.76175995729864,645.3740364,646.1743040392157,0.826278946647742,0.004955547546399153
3.79490354104337,3.8036099190190376,46.9644788838923,-91.7617944907397,645.7349287999999,646.4972416235295,0.826050751005124,0.004954253705233391
3.7998577954249533,3.8085755395949836,46.96441099047661,-91.76182902418077,646.1286296,646.8214658117646,0.824663584042094,0.004954254381583478
3.8045445363609125,3.8132730329881848,46.96434653364122,-91.76186070777476,646.5223304,647.1450466980392,0.82205100898804,0.004686740935959222
3.8092312778682564,3.8179705269540816,46.96428207680583,-91.76189239136875,646.9160312,647.4679842823529,0.8182057775812142,0.004686741507343939
